0.36893203883495146,0.3888888888888889,0.3783783783783784
0.3883495145631068,0.35185185185185186,0.3783783783783784
0.3592233009708738,0.35185185185185186,0.2972972972972973
0.32038834951456313,0.37037037037037035,0.2702702702702703
0.3300970873786408,0.4444444444444444,0.32432432432432434
0.44660194174757284,0.3888888888888889,0.40540540540540543
0.3883495145631068,0.42592592592592593,0.35135135135135137
0.3106796116504854,0.3888888888888889,0.2972972972972973
0.36893203883495146,0.35185185185185186,0.3783783783783784
0.3786407766990291,0.4074074074074074,0.2972972972972973
0.3592233009708738,0.46296296296296297,0.24324324324324326
0.3786407766990291,0.37037037037037035,0.32432432432432434
0.4174757281553398,0.3888888888888889,0.32432432432432434
0.3883495145631068,0.42592592592592593,0.2702702702702703
0.3592233009708738,0.3888888888888889,0.32432432432432434
0.3786407766990291,0.4444444444444444,0.3783783783783784
0.32038834951456313,0.37037037037037035,0.24324324324324326
0.3106796116504854,0.37037037037037035,0.2972972972972973
0.39805825242718446,0.3888888888888889,0.3783783783783784
0.33980582524271846,0.3148148148148148,0.1891891891891892
